# Running on b18
# Started at Thu Apr 18 20:11:19 EDT 2024
# hyp_utils/conda_env.sh preprocess-audio-files.py --output-audio-format flac --remove-dc-offset --write-time-durs /home/mkhelfi1/hyperion/egs/adc24/exp/musan_noise_proc_audio/utt2dur.musan_noise.4 --part-idx 4 --num-parts 10 --input data/musan_noise/wav.scp --output-path /home/mkhelfi1/hyperion/egs/adc24/exp/musan_noise_proc_audio --output-script /home/mkhelfi1/hyperion/egs/adc24/exp/musan_noise_proc_audio/wav.musan_noise.4.scp 
Python 3.6.13 :: Anaconda, Inc.
2024-04-18 20:12:25,975 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0283
2024-04-18 20:12:25,975 (preprocess-audio-files:94) INFO: utt n detected 22.963687/22.963687 secs (100.00 %) speech 
2024-04-18 20:12:26,025 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0283 length=22.964 secs elapsed-time=437.19 ms. read-time=387.73 ms. write-time=49.46 ms. real-time-factor=52.53x-range=[-9564.576004-32766.132126]
2024-04-18 20:12:26,052 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0284
2024-04-18 20:12:26,053 (preprocess-audio-files:94) INFO: utt n detected 2.786000/2.786000 secs (100.00 %) speech 
2024-04-18 20:12:26,079 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0284 length=2.786 secs elapsed-time=54.61 ms. read-time=27.97 ms. write-time=26.64 ms. real-time-factor=51.02x-range=[-31676.032846-32766.000479]
2024-04-18 20:12:26,109 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0285
2024-04-18 20:12:26,109 (preprocess-audio-files:94) INFO: utt n detected 4.092500/4.092500 secs (100.00 %) speech 
2024-04-18 20:12:26,117 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0285 length=4.093 secs elapsed-time=37.60 ms. read-time=29.88 ms. write-time=7.71 ms. real-time-factor=108.86x-range=[-32761.207263-25751.007032]
2024-04-18 20:12:26,137 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0286
2024-04-18 20:12:26,137 (preprocess-audio-files:94) INFO: utt n detected 9.560313/9.560313 secs (100.00 %) speech 
2024-04-18 20:12:26,147 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0286 length=9.560 secs elapsed-time=29.88 ms. read-time=19.97 ms. write-time=9.91 ms. real-time-factor=319.98x-range=[-29143.270549-32766.840047]
2024-04-18 20:12:26,645 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0287
2024-04-18 20:12:26,645 (preprocess-audio-files:94) INFO: utt n detected 60.656312/60.656312 secs (100.00 %) speech 
2024-04-18 20:12:26,703 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0287 length=60.656 secs elapsed-time=555.58 ms. read-time=497.46 ms. write-time=58.11 ms. real-time-factor=109.18x-range=[-29022.859114-32767.255144]
2024-04-18 20:12:27,173 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0288
2024-04-18 20:12:27,174 (preprocess-audio-files:94) INFO: utt n detected 59.688000/59.688000 secs (100.00 %) speech 
2024-04-18 20:12:27,221 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0288 length=59.688 secs elapsed-time=517.57 ms. read-time=470.39 ms. write-time=47.18 ms. real-time-factor=115.32x-range=[-32755.612483-25356.614019]
2024-04-18 20:12:27,299 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0289
2024-04-18 20:12:27,299 (preprocess-audio-files:94) INFO: utt n detected 22.282187/22.282187 secs (100.00 %) speech 
2024-04-18 20:12:27,320 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0289 length=22.282 secs elapsed-time=98.95 ms. read-time=78.50 ms. write-time=20.45 ms. real-time-factor=225.18x-range=[-32771.436438-28967.679376]
2024-04-18 20:12:27,411 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0290
2024-04-18 20:12:27,412 (preprocess-audio-files:94) INFO: utt n detected 44.304000/44.304000 secs (100.00 %) speech 
2024-04-18 20:12:27,456 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0290 length=44.304 secs elapsed-time=135.63 ms. read-time=91.81 ms. write-time=43.83 ms. real-time-factor=326.65x-range=[-24882.072969-32761.167845]
2024-04-18 20:12:27,505 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0291
2024-04-18 20:12:27,505 (preprocess-audio-files:94) INFO: utt n detected 9.090625/9.090625 secs (100.00 %) speech 
2024-04-18 20:12:27,515 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0291 length=9.091 secs elapsed-time=59.22 ms. read-time=49.36 ms. write-time=9.86 ms. real-time-factor=153.49x-range=[-32775.114390-32747.885946]
2024-04-18 20:12:27,567 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0292
2024-04-18 20:12:27,568 (preprocess-audio-files:94) INFO: utt n detected 17.972250/17.972250 secs (100.00 %) speech 
2024-04-18 20:12:27,587 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0292 length=17.972 secs elapsed-time=71.28 ms. read-time=52.38 ms. write-time=18.90 ms. real-time-factor=252.13x-range=[-30584.982532-32764.084149]
2024-04-18 20:12:27,637 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0293
2024-04-18 20:12:27,637 (preprocess-audio-files:94) INFO: utt n detected 43.038187/43.038187 secs (100.00 %) speech 
2024-04-18 20:12:27,680 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0293 length=43.038 secs elapsed-time=93.47 ms. read-time=50.74 ms. write-time=42.73 ms. real-time-factor=460.45x-range=[-32764.915046-27526.244958]
2024-04-18 20:12:27,701 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0294
2024-04-18 20:12:27,702 (preprocess-audio-files:94) INFO: utt n detected 6.587500/6.587500 secs (100.00 %) speech 
2024-04-18 20:12:27,708 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0294 length=6.588 secs elapsed-time=27.68 ms. read-time=21.28 ms. write-time=6.40 ms. real-time-factor=238.02x-range=[-32765.633514-26701.551636]
2024-04-18 20:12:27,733 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0295
2024-04-18 20:12:27,733 (preprocess-audio-files:94) INFO: utt n detected 6.896312/6.896312 secs (100.00 %) speech 
2024-04-18 20:12:27,742 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0295 length=6.896 secs elapsed-time=33.74 ms. read-time=24.77 ms. write-time=8.97 ms. real-time-factor=204.39x-range=[-32765.998127-32264.017253]
2024-04-18 20:12:27,760 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0296
2024-04-18 20:12:27,760 (preprocess-audio-files:94) INFO: utt n detected 1.861687/1.861687 secs (100.00 %) speech 
2024-04-18 20:12:27,765 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0296 length=1.862 secs elapsed-time=22.95 ms. read-time=18.15 ms. write-time=4.80 ms. real-time-factor=81.13x-range=[-32764.676104-27726.477796]
2024-04-18 20:12:27,793 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0297
2024-04-18 20:12:27,793 (preprocess-audio-files:94) INFO: utt n detected 1.799000/1.799000 secs (100.00 %) speech 
2024-04-18 20:12:27,797 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0297 length=1.799 secs elapsed-time=32.15 ms. read-time=27.68 ms. write-time=4.47 ms. real-time-factor=55.95x-range=[-31732.110273-32768.921252]
2024-04-18 20:12:27,837 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0298
2024-04-18 20:12:27,838 (preprocess-audio-files:94) INFO: utt n detected 32.000000/32.000000 secs (100.00 %) speech 
2024-04-18 20:12:27,866 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0298 length=32.000 secs elapsed-time=68.28 ms. read-time=40.07 ms. write-time=28.21 ms. real-time-factor=468.69x-range=[-32773.077904-32614.926551]
2024-04-18 20:12:27,900 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0299
2024-04-18 20:12:27,901 (preprocess-audio-files:94) INFO: utt n detected 0.212625/0.212625 secs (100.00 %) speech 
2024-04-18 20:12:27,903 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0299 length=0.213 secs elapsed-time=37.06 ms. read-time=34.84 ms. write-time=2.21 ms. real-time-factor=5.74x-range=[-33178.411901-29801.666041]
2024-04-18 20:12:27,956 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0300
2024-04-18 20:12:27,956 (preprocess-audio-files:94) INFO: utt n detected 6.112625/6.112625 secs (100.00 %) speech 
2024-04-18 20:12:27,965 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0300 length=6.113 secs elapsed-time=61.65 ms. read-time=53.17 ms. write-time=8.49 ms. real-time-factor=99.14x-range=[-32764.589765-30092.491931]
2024-04-18 20:12:28,137 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0301
2024-04-18 20:12:28,137 (preprocess-audio-files:94) INFO: utt n detected 180.949563/180.949563 secs (100.00 %) speech 
2024-04-18 20:12:28,290 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0301 length=180.950 secs elapsed-time=324.70 ms. read-time=172.17 ms. write-time=152.53 ms. real-time-factor=557.28x-range=[-32291.566995-32768.447470]
2024-04-18 20:12:28,660 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0302
2024-04-18 20:12:28,660 (preprocess-audio-files:94) INFO: utt n detected 17.914125/17.914125 secs (100.00 %) speech 
2024-04-18 20:12:28,681 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0302 length=17.914 secs elapsed-time=391.30 ms. read-time=369.86 ms. write-time=21.44 ms. real-time-factor=45.78x-range=[-32737.976167-29566.122405]
2024-04-18 20:12:28,738 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0303
2024-04-18 20:12:28,738 (preprocess-audio-files:94) INFO: utt n detected 8.195500/8.195500 secs (100.00 %) speech 
2024-04-18 20:12:28,749 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0303 length=8.195 secs elapsed-time=68.01 ms. read-time=56.68 ms. write-time=11.33 ms. real-time-factor=120.50x-range=[-32245.366752-20243.031380]
2024-04-18 20:12:28,827 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0304
2024-04-18 20:12:28,827 (preprocess-audio-files:94) INFO: utt n detected 62.040813/62.040813 secs (100.00 %) speech 
2024-04-18 20:12:28,875 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0304 length=62.041 secs elapsed-time=125.78 ms. read-time=77.23 ms. write-time=48.55 ms. real-time-factor=493.23x-range=[-31574.140181-32662.899401]
2024-04-18 20:12:29,259 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0305
2024-04-18 20:12:29,259 (preprocess-audio-files:94) INFO: utt n detected 29.500000/29.500000 secs (100.00 %) speech 
2024-04-18 20:12:29,293 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0305 length=29.500 secs elapsed-time=417.13 ms. read-time=383.52 ms. write-time=33.61 ms. real-time-factor=70.72x-range=[-31888.980618-32765.046238]
2024-04-18 20:12:29,339 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0306
2024-04-18 20:12:29,339 (preprocess-audio-files:94) INFO: utt n detected 24.500000/24.500000 secs (100.00 %) speech 
2024-04-18 20:12:29,363 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0306 length=24.500 secs elapsed-time=70.03 ms. read-time=46.28 ms. write-time=23.75 ms. real-time-factor=349.85x-range=[-32765.991431-26106.211877]
2024-04-18 20:12:29,427 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0307
2024-04-18 20:12:29,428 (preprocess-audio-files:94) INFO: utt n detected 10.704000/10.704000 secs (100.00 %) speech 
2024-04-18 20:12:29,440 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0307 length=10.704 secs elapsed-time=76.80 ms. read-time=64.56 ms. write-time=12.24 ms. real-time-factor=139.38x-range=[-32765.826322-27528.333591]
2024-04-18 20:12:29,943 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0308
2024-04-18 20:12:29,943 (preprocess-audio-files:94) INFO: utt n detected 58.281750/58.281750 secs (100.00 %) speech 
2024-04-18 20:12:29,996 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0308 length=58.282 secs elapsed-time=555.96 ms. read-time=503.11 ms. write-time=52.85 ms. real-time-factor=104.83x-range=[-30778.764995-32757.295979]
2024-04-18 20:12:30,025 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0309
2024-04-18 20:12:30,026 (preprocess-audio-files:94) INFO: utt n detected 3.372937/3.372937 secs (100.00 %) speech 
2024-04-18 20:12:30,031 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0309 length=3.373 secs elapsed-time=34.46 ms. read-time=29.32 ms. write-time=5.14 ms. real-time-factor=97.89x-range=[-26737.841310-32757.342986]
2024-04-18 20:12:30,433 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0310
2024-04-18 20:12:30,433 (preprocess-audio-files:94) INFO: utt n detected 22.035750/22.035750 secs (100.00 %) speech 
2024-04-18 20:12:30,459 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0310 length=22.036 secs elapsed-time=427.99 ms. read-time=402.33 ms. write-time=25.65 ms. real-time-factor=51.49x-range=[-31433.963918-32766.076793]
2024-04-18 20:12:30,509 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0311
2024-04-18 20:12:30,510 (preprocess-audio-files:94) INFO: utt n detected 13.746375/13.746375 secs (100.00 %) speech 
2024-04-18 20:12:30,528 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0311 length=13.746 secs elapsed-time=68.93 ms. read-time=50.50 ms. write-time=18.43 ms. real-time-factor=199.42x-range=[-32514.579168-32767.428523]
2024-04-18 20:12:30,555 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0312
2024-04-18 20:12:30,556 (preprocess-audio-files:94) INFO: utt n detected 1.513000/1.513000 secs (100.00 %) speech 
2024-04-18 20:12:30,560 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0312 length=1.513 secs elapsed-time=32.14 ms. read-time=27.67 ms. write-time=4.48 ms. real-time-factor=47.07x-range=[-32762.703700-24844.538213]
2024-04-18 20:12:30,607 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0313
2024-04-18 20:12:30,607 (preprocess-audio-files:94) INFO: utt n detected 2.787500/2.787500 secs (100.00 %) speech 
2024-04-18 20:12:30,613 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0313 length=2.788 secs elapsed-time=52.83 ms. read-time=46.78 ms. write-time=6.05 ms. real-time-factor=52.76x-range=[-32744.038302-31025.015562]
2024-04-18 20:12:30,991 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0314
2024-04-18 20:12:30,992 (preprocess-audio-files:94) INFO: utt n detected 0.610938/0.610938 secs (100.00 %) speech 
2024-04-18 20:12:30,995 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0314 length=0.611 secs elapsed-time=381.05 ms. read-time=378.27 ms. write-time=2.78 ms. real-time-factor=1.60x-range=[-32757.065265-22467.249371]
2024-04-18 20:12:31,383 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0315
2024-04-18 20:12:31,383 (preprocess-audio-files:94) INFO: utt n detected 2.783812/2.783812 secs (100.00 %) speech 
2024-04-18 20:12:31,390 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0315 length=2.784 secs elapsed-time=395.02 ms. read-time=388.53 ms. write-time=6.48 ms. real-time-factor=7.05x-range=[-26968.289718-32771.887101]
2024-04-18 20:12:31,456 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0316
2024-04-18 20:12:31,456 (preprocess-audio-files:94) INFO: utt n detected 11.145563/11.145563 secs (100.00 %) speech 
2024-04-18 20:12:31,471 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0316 length=11.146 secs elapsed-time=81.00 ms. read-time=66.06 ms. write-time=14.94 ms. real-time-factor=137.59x-range=[-26400.604451-32771.589702]
2024-04-18 20:12:31,823 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0317
2024-04-18 20:12:31,823 (preprocess-audio-files:94) INFO: utt n detected 7.256875/7.256875 secs (100.00 %) speech 
2024-04-18 20:12:31,835 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0317 length=7.257 secs elapsed-time=363.69 ms. read-time=352.21 ms. write-time=11.48 ms. real-time-factor=19.95x-range=[-32765.481064-28187.658737]
2024-04-18 20:12:31,861 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0318
2024-04-18 20:12:31,861 (preprocess-audio-files:94) INFO: utt n detected 0.409250/0.409250 secs (100.00 %) speech 
2024-04-18 20:12:31,866 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0318 length=0.409 secs elapsed-time=30.57 ms. read-time=26.24 ms. write-time=4.33 ms. real-time-factor=13.39x-range=[-25448.832533-32755.391161]
2024-04-18 20:12:31,913 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0319
2024-04-18 20:12:31,913 (preprocess-audio-files:94) INFO: utt n detected 1.515125/1.515125 secs (100.00 %) speech 
2024-04-18 20:12:31,916 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0319 length=1.515 secs elapsed-time=50.74 ms. read-time=47.55 ms. write-time=3.19 ms. real-time-factor=29.86x-range=[-32765.614596-30739.447325]
2024-04-18 20:12:31,953 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0320
2024-04-18 20:12:31,953 (preprocess-audio-files:94) INFO: utt n detected 6.739562/6.739562 secs (100.00 %) speech 
2024-04-18 20:12:31,964 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0320 length=6.740 secs elapsed-time=46.90 ms. read-time=36.84 ms. write-time=10.06 ms. real-time-factor=143.71x-range=[-31023.934429-32772.118611]
2024-04-18 20:12:32,103 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0321
2024-04-18 20:12:32,104 (preprocess-audio-files:94) INFO: utt n detected 113.000000/113.000000 secs (100.00 %) speech 
2024-04-18 20:12:32,201 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0321 length=113.000 secs elapsed-time=237.30 ms. read-time=139.93 ms. write-time=97.36 ms. real-time-factor=476.20x-range=[-32766.033610-32649.969991]
2024-04-18 20:12:32,296 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0322
2024-04-18 20:12:32,296 (preprocess-audio-files:94) INFO: utt n detected 31.033500/31.033500 secs (100.00 %) speech 
2024-04-18 20:12:32,329 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0322 length=31.034 secs elapsed-time=127.51 ms. read-time=95.30 ms. write-time=32.20 ms. real-time-factor=243.39x-range=[-32497.152912-32424.865765]
2024-04-18 20:12:32,359 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0323
2024-04-18 20:12:32,359 (preprocess-audio-files:94) INFO: utt n detected 10.731750/10.731750 secs (100.00 %) speech 
2024-04-18 20:12:32,371 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0323 length=10.732 secs elapsed-time=42.49 ms. read-time=30.59 ms. write-time=11.91 ms. real-time-factor=252.57x-range=[-31523.073378-32765.964617]
2024-04-18 20:12:32,404 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0324
2024-04-18 20:12:32,405 (preprocess-audio-files:94) INFO: utt n detected 36.205688/36.205688 secs (100.00 %) speech 
2024-04-18 20:12:32,434 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0324 length=36.206 secs elapsed-time=62.13 ms. read-time=33.17 ms. write-time=28.95 ms. real-time-factor=582.77x-range=[-32771.456697-25988.750030]
2024-04-18 20:12:32,809 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0325
2024-04-18 20:12:32,810 (preprocess-audio-files:94) INFO: utt n detected 1.645687/1.645687 secs (100.00 %) speech 
2024-04-18 20:12:32,841 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0325 length=1.646 secs elapsed-time=406.83 ms. read-time=375.99 ms. write-time=30.84 ms. real-time-factor=4.05x-range=[-32718.067803-31345.977058]
2024-04-18 20:12:33,227 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0326
2024-04-18 20:12:33,227 (preprocess-audio-files:94) INFO: utt n detected 16.077500/16.077500 secs (100.00 %) speech 
2024-04-18 20:12:33,248 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0326 length=16.078 secs elapsed-time=406.94 ms. read-time=386.31 ms. write-time=20.63 ms. real-time-factor=39.51x-range=[-32649.184353-32713.820866]
2024-04-18 20:12:33,302 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0327
2024-04-18 20:12:33,303 (preprocess-audio-files:94) INFO: utt n detected 5.159688/5.159688 secs (100.00 %) speech 
2024-04-18 20:12:33,311 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0327 length=5.160 secs elapsed-time=63.06 ms. read-time=54.69 ms. write-time=8.37 ms. real-time-factor=81.82x-range=[-32755.095948-32334.917602]
2024-04-18 20:12:33,335 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0328
2024-04-18 20:12:33,335 (preprocess-audio-files:94) INFO: utt n detected 0.718187/0.718187 secs (100.00 %) speech 
2024-04-18 20:12:33,339 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0328 length=0.718 secs elapsed-time=27.50 ms. read-time=24.02 ms. write-time=3.48 ms. real-time-factor=26.11x-range=[-32742.161928-30417.910521]
2024-04-18 20:12:33,377 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0329
2024-04-18 20:12:33,377 (preprocess-audio-files:94) INFO: utt n detected 9.692250/9.692250 secs (100.00 %) speech 
2024-04-18 20:12:33,386 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0329 length=9.692 secs elapsed-time=46.91 ms. read-time=38.19 ms. write-time=8.73 ms. real-time-factor=206.59x-range=[-27440.470097-32768.692409]
2024-04-18 20:12:33,427 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0330
2024-04-18 20:12:33,427 (preprocess-audio-files:94) INFO: utt n detected 8.428812/8.428812 secs (100.00 %) speech 
2024-04-18 20:12:33,439 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0330 length=8.429 secs elapsed-time=52.73 ms. read-time=41.35 ms. write-time=11.38 ms. real-time-factor=159.83x-range=[-32764.198060-29750.894073]
2024-04-18 20:12:33,483 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0331
2024-04-18 20:12:33,483 (preprocess-audio-files:94) INFO: utt n detected 6.375000/6.375000 secs (100.00 %) speech 
2024-04-18 20:12:33,493 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0331 length=6.375 secs elapsed-time=54.17 ms. read-time=44.47 ms. write-time=9.70 ms. real-time-factor=117.68x-range=[-30048.385635-32756.697648]
2024-04-18 20:12:33,857 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0332
2024-04-18 20:12:33,857 (preprocess-audio-files:94) INFO: utt n detected 3.625000/3.625000 secs (100.00 %) speech 
2024-04-18 20:12:33,865 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0332 length=3.625 secs elapsed-time=371.74 ms. read-time=364.21 ms. write-time=7.53 ms. real-time-factor=9.75x-range=[-32765.000147-29724.092779]
2024-04-18 20:12:33,902 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0333
2024-04-18 20:12:33,902 (preprocess-audio-files:94) INFO: utt n detected 15.673500/15.673500 secs (100.00 %) speech 
2024-04-18 20:12:33,921 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0333 length=15.674 secs elapsed-time=56.29 ms. read-time=37.15 ms. write-time=19.13 ms. real-time-factor=278.45x-range=[-32757.891930-30270.184547]
2024-04-18 20:12:34,590 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0334
2024-04-18 20:12:34,591 (preprocess-audio-files:94) INFO: utt n detected 178.149313/178.149313 secs (100.00 %) speech 
2024-04-18 20:12:34,718 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0334 length=178.149 secs elapsed-time=796.68 ms. read-time=669.03 ms. write-time=127.65 ms. real-time-factor=223.61x-range=[-32766.987619-31293.057364]
2024-04-18 20:12:34,786 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0335
2024-04-18 20:12:34,787 (preprocess-audio-files:94) INFO: utt n detected 34.037562/34.037562 secs (100.00 %) speech 
2024-04-18 20:12:34,821 (preprocess-audio-files:126) INFO: Packed audio noise-free-sound-0335 length=34.038 secs elapsed-time=102.24 ms. read-time=68.06 ms. write-time=34.19 ms. real-time-factor=332.91x-range=[-32761.437940-30078.644275]
2024-04-18 20:12:34,902 (preprocess-audio-files:74) INFO: Processing audio noise-free-sound-0336
2024-04-18 20:12:34,903 (preprocess-audio-files:94) INFO: utt n detected 48.082750/48.082750 secs (100.00 %) speech 
