# hyp_utils/conda_env.sh pack-wav-rirs.py --input data/rirs_real/wav.scp --output h5,scp:/home/mkhelfi1/hyperion/egs/adc24/exp/rirs/rirs_real/rirs_rirs_real.h5,data/rirs_real/rirs.scp 
# Started at Thu Apr 18 20:33:10 EDT 2024
#
Python 3.6.13 :: Anaconda, Inc.
2024-04-18 20:33:15,349 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type1_rir_smallroom1_far_anglb.wav h_max=0.999969 h_delay=2212 h-length=12880
2024-04-18 20:33:15,354 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type1_rir_smallroom1_near_angla.wav h_max=0.999969 h_delay=2146 h-length=4039
2024-04-18 20:33:15,360 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type1_rir_smallroom1_near_anglb.wav h_max=0.981110 h_delay=2148 h-length=1960
2024-04-18 20:33:15,366 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type1_rir_smallroom2_far_angla.wav h_max=-1.000000 h_delay=811 h-length=4222
2024-04-18 20:33:15,371 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type1_rir_smallroom2_far_anglb.wav h_max=-0.952026 h_delay=817 h-length=4520
2024-04-18 20:33:15,377 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type1_rir_smallroom2_near_angla.wav h_max=-1.000000 h_delay=742 h-length=2674
2024-04-18 20:33:15,383 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type1_rir_smallroom2_near_anglb.wav h_max=-0.929871 h_delay=748 h-length=2672
2024-04-18 20:33:15,387 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom1_far_angla.wav h_max=-1.000000 h_delay=2171 h-length=12535
2024-04-18 20:33:15,392 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom1_far_anglb.wav h_max=0.999969 h_delay=2178 h-length=4656
2024-04-18 20:33:15,398 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom1_near_angla.wav h_max=0.999969 h_delay=2121 h-length=1989
2024-04-18 20:33:15,404 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom1_near_anglb.wav h_max=0.968872 h_delay=2122 h-length=1852
2024-04-18 20:33:15,407 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom2_far_angla.wav h_max=-1.000000 h_delay=811 h-length=15877
2024-04-18 20:33:15,412 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom2_far_anglb.wav h_max=-1.000000 h_delay=818 h-length=7591
2024-04-18 20:33:15,417 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom2_near_angla.wav h_max=-1.000000 h_delay=742 h-length=5785
2024-04-18 20:33:15,422 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom2_near_anglb.wav h_max=-0.941345 h_delay=748 h-length=5563
2024-04-18 20:33:15,426 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom3_far_angla.wav h_max=0.999969 h_delay=2296 h-length=11147
2024-04-18 20:33:15,429 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom3_far_anglb.wav h_max=0.974670 h_delay=2141 h-length=12880
2024-04-18 20:33:15,434 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom3_near_angla.wav h_max=0.999969 h_delay=2072 h-length=6451
2024-04-18 20:33:15,439 (pack-wav-rirs:41) INFO: Packing rir RVB2014_type2_rir_simroom3_near_anglb.wav h_max=0.999969 h_delay=2232 h-length=6469
2024-04-18 20:33:15,442 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp000.wav h_max=0.296539 h_delay=93 h-length=1662
2024-04-18 20:33:15,443 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp010.wav h_max=0.353058 h_delay=90 h-length=1666
2024-04-18 20:33:15,445 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp020.wav h_max=0.340698 h_delay=90 h-length=1666
2024-04-18 20:33:15,447 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp030.wav h_max=0.345947 h_delay=90 h-length=1666
2024-04-18 20:33:15,449 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp040.wav h_max=0.347931 h_delay=90 h-length=1666
2024-04-18 20:33:15,451 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp050.wav h_max=0.326080 h_delay=86 h-length=1667
2024-04-18 20:33:15,453 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp060.wav h_max=0.420074 h_delay=87 h-length=1664
2024-04-18 20:33:15,455 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp070.wav h_max=0.325836 h_delay=88 h-length=1632
2024-04-18 20:33:15,457 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp080.wav h_max=0.360870 h_delay=85 h-length=1649
2024-04-18 20:33:15,459 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp090.wav h_max=0.482147 h_delay=84 h-length=1620
2024-04-18 20:33:15,461 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp100.wav h_max=0.335724 h_delay=85 h-length=1662
2024-04-18 20:33:15,463 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp110.wav h_max=0.296906 h_delay=88 h-length=1667
2024-04-18 20:33:15,465 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp120.wav h_max=0.452667 h_delay=89 h-length=1536
2024-04-18 20:33:15,466 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp130.wav h_max=0.316223 h_delay=87 h-length=1559
2024-04-18 20:33:15,468 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp140.wav h_max=0.386505 h_delay=88 h-length=1666
2024-04-18 20:33:15,470 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp150.wav h_max=0.359161 h_delay=90 h-length=1667
2024-04-18 20:33:15,472 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp160.wav h_max=0.397339 h_delay=90 h-length=1667
2024-04-18 20:33:15,474 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp170.wav h_max=0.388000 h_delay=94 h-length=1632
2024-04-18 20:33:15,476 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp180.wav h_max=0.308899 h_delay=94 h-length=1667
2024-04-18 20:33:15,478 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp190.wav h_max=0.336365 h_delay=94 h-length=1622
2024-04-18 20:33:15,480 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp200.wav h_max=0.323364 h_delay=96 h-length=1667
2024-04-18 20:33:15,482 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp210.wav h_max=0.273560 h_delay=101 h-length=1617
2024-04-18 20:33:15,483 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp220.wav h_max=0.326385 h_delay=101 h-length=1623
2024-04-18 20:33:15,485 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp230.wav h_max=0.245056 h_delay=102 h-length=1508
2024-04-18 20:33:15,487 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp240.wav h_max=0.255615 h_delay=100 h-length=1283
2024-04-18 20:33:15,489 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp250.wav h_max=0.291656 h_delay=100 h-length=1667
2024-04-18 20:33:15,491 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp260.wav h_max=0.245972 h_delay=101 h-length=1639
2024-04-18 20:33:15,493 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp270.wav h_max=0.264313 h_delay=100 h-length=1667
2024-04-18 20:33:15,495 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp280.wav h_max=0.235138 h_delay=100 h-length=1667
2024-04-18 20:33:15,496 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp290.wav h_max=0.254700 h_delay=101 h-length=1667
2024-04-18 20:33:15,498 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp300.wav h_max=0.351379 h_delay=102 h-length=1667
2024-04-18 20:33:15,500 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp310.wav h_max=0.362396 h_delay=100 h-length=1667
2024-04-18 20:33:15,502 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp320.wav h_max=0.343079 h_delay=99 h-length=1505
2024-04-18 20:33:15,504 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp330.wav h_max=0.364441 h_delay=96 h-length=1413
2024-04-18 20:33:15,506 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp340.wav h_max=0.366394 h_delay=96 h-length=1667
2024-04-18 20:33:15,508 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_ane_imp350.wav h_max=0.283356 h_delay=95 h-length=1664
2024-04-18 20:33:15,511 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1a_imp090.wav h_max=0.441345 h_delay=86 h-length=3997
2024-04-18 20:33:15,514 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp000.wav h_max=0.307434 h_delay=90 h-length=10000
2024-04-18 20:33:15,518 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp010.wav h_max=0.281219 h_delay=92 h-length=10000
2024-04-18 20:33:15,521 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp020.wav h_max=0.307587 h_delay=90 h-length=10000
2024-04-18 20:33:15,524 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp030.wav h_max=0.299744 h_delay=90 h-length=10000
2024-04-18 20:33:15,527 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp040.wav h_max=0.296509 h_delay=88 h-length=10000
2024-04-18 20:33:15,529 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp050.wav h_max=0.338226 h_delay=88 h-length=10000
2024-04-18 20:33:15,532 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp060.wav h_max=0.403656 h_delay=87 h-length=9974
2024-04-18 20:33:15,536 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp070.wav h_max=0.332947 h_delay=86 h-length=9997
2024-04-18 20:33:15,539 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp080.wav h_max=0.426025 h_delay=85 h-length=9877
2024-04-18 20:33:15,543 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp090.wav h_max=0.420563 h_delay=85 h-length=9876
2024-04-18 20:33:15,546 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp100.wav h_max=0.385284 h_delay=85 h-length=10000
2024-04-18 20:33:15,549 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp110.wav h_max=0.379181 h_delay=85 h-length=10000
2024-04-18 20:33:15,552 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp120.wav h_max=0.367432 h_delay=85 h-length=10000
2024-04-18 20:33:15,555 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp130.wav h_max=0.409760 h_delay=86 h-length=10000
2024-04-18 20:33:15,558 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp140.wav h_max=0.358582 h_delay=87 h-length=9997
2024-04-18 20:33:15,561 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp150.wav h_max=0.368103 h_delay=88 h-length=9997
2024-04-18 20:33:15,564 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp160.wav h_max=0.378601 h_delay=89 h-length=9976
2024-04-18 20:33:15,567 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp170.wav h_max=0.351379 h_delay=90 h-length=10000
2024-04-18 20:33:15,570 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1b_imp180.wav h_max=0.240967 h_delay=92 h-length=10000
2024-04-18 20:33:15,573 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp000.wav h_max=0.250946 h_delay=92 h-length=12000
2024-04-18 20:33:15,577 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp010.wav h_max=0.302948 h_delay=91 h-length=12000
2024-04-18 20:33:15,581 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp020.wav h_max=0.345703 h_delay=89 h-length=12000
2024-04-18 20:33:15,585 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp030.wav h_max=0.400146 h_delay=89 h-length=11995
2024-04-18 20:33:15,589 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp040.wav h_max=0.410492 h_delay=88 h-length=12000
2024-04-18 20:33:15,592 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp050.wav h_max=0.279022 h_delay=88 h-length=11994
2024-04-18 20:33:15,595 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp060.wav h_max=0.334869 h_delay=86 h-length=11944
2024-04-18 20:33:15,599 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp070.wav h_max=0.357758 h_delay=86 h-length=12000
2024-04-18 20:33:15,602 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp080.wav h_max=0.380554 h_delay=86 h-length=12000
2024-04-18 20:33:15,606 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp090.wav h_max=0.437775 h_delay=85 h-length=11972
2024-04-18 20:33:15,610 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp100.wav h_max=0.368683 h_delay=85 h-length=11982
2024-04-18 20:33:15,613 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp110.wav h_max=0.392456 h_delay=85 h-length=12000
2024-04-18 20:33:15,616 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp120.wav h_max=0.301025 h_delay=86 h-length=11884
2024-04-18 20:33:15,620 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp130.wav h_max=0.410034 h_delay=87 h-length=11981
2024-04-18 20:33:15,623 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp140.wav h_max=0.347351 h_delay=88 h-length=11992
2024-04-18 20:33:15,626 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp150.wav h_max=0.380920 h_delay=89 h-length=12000
2024-04-18 20:33:15,630 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp160.wav h_max=0.287903 h_delay=91 h-length=12000
2024-04-18 20:33:15,633 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp170.wav h_max=0.318268 h_delay=91 h-length=12000
2024-04-18 20:33:15,636 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_circle_e1c_imp180.wav h_max=0.325409 h_delay=92 h-length=12000
2024-04-18 20:33:15,642 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2a_imp010.wav h_max=0.324188 h_delay=115 h-length=2444
2024-04-18 20:33:15,649 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2a_imp030.wav h_max=0.314423 h_delay=112 h-length=2919
2024-04-18 20:33:15,655 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2a_imp050.wav h_max=0.312653 h_delay=111 h-length=3191
2024-04-18 20:33:15,661 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2a_imp070.wav h_max=0.278534 h_delay=111 h-length=2601
2024-04-18 20:33:15,666 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2a_imp090.wav h_max=0.264069 h_delay=111 h-length=5520
2024-04-18 20:33:15,671 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2a_imp110.wav h_max=0.352600 h_delay=113 h-length=3372
2024-04-18 20:33:15,676 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2a_imp130.wav h_max=0.304871 h_delay=115 h-length=3022
2024-04-18 20:33:15,682 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2a_imp150.wav h_max=0.287781 h_delay=117 h-length=3510
2024-04-18 20:33:15,687 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2a_imp170.wav h_max=0.256622 h_delay=120 h-length=5183
2024-04-18 20:33:15,711 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2b_imp010.wav h_max=0.278015 h_delay=112 h-length=30954
2024-04-18 20:33:15,737 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2b_imp030.wav h_max=0.267334 h_delay=113 h-length=26827
2024-04-18 20:33:15,763 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2b_imp050.wav h_max=0.302155 h_delay=112 h-length=31630
2024-04-18 20:33:15,788 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2b_imp070.wav h_max=0.289093 h_delay=113 h-length=31474
2024-04-18 20:33:15,811 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2b_imp090.wav h_max=0.261536 h_delay=115 h-length=29666
2024-04-18 20:33:15,829 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2b_imp110.wav h_max=0.254211 h_delay=116 h-length=9542
2024-04-18 20:33:15,844 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2b_imp130.wav h_max=0.241333 h_delay=117 h-length=31247
2024-04-18 20:33:15,858 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2b_imp150.wav h_max=0.212524 h_delay=120 h-length=27829
2024-04-18 20:33:15,871 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_e2b_imp170.wav h_max=0.264465 h_delay=121 h-length=31308
2024-04-18 20:33:15,878 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr1_imp050.wav h_max=0.234100 h_delay=115 h-length=18722
2024-04-18 20:33:15,884 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr1_imp060.wav h_max=0.253784 h_delay=113 h-length=19764
2024-04-18 20:33:15,893 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr1_imp070.wav h_max=0.275299 h_delay=114 h-length=6559
2024-04-18 20:33:15,899 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr1_imp080.wav h_max=0.285950 h_delay=112 h-length=19314
2024-04-18 20:33:15,906 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr1_imp090.wav h_max=0.261444 h_delay=113 h-length=15520
2024-04-18 20:33:15,915 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr1_imp100.wav h_max=0.301270 h_delay=113 h-length=8094
2024-04-18 20:33:15,921 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr1_imp110.wav h_max=0.237122 h_delay=114 h-length=19152
2024-04-18 20:33:15,927 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr1_imp120.wav h_max=0.210510 h_delay=115 h-length=19483
2024-04-18 20:33:15,933 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr1_imp130.wav h_max=0.267914 h_delay=116 h-length=19381
2024-04-18 20:33:15,938 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr2_imp060.wav h_max=0.286011 h_delay=117 h-length=13931
2024-04-18 20:33:15,945 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr2_imp070.wav h_max=0.280457 h_delay=117 h-length=5923
2024-04-18 20:33:15,950 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr2_imp080.wav h_max=0.298126 h_delay=115 h-length=13341
2024-04-18 20:33:15,955 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr2_imp090.wav h_max=0.295166 h_delay=115 h-length=14491
2024-04-18 20:33:15,962 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr2_imp100.wav h_max=0.248627 h_delay=116 h-length=6762
2024-04-18 20:33:15,967 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr2_imp110.wav h_max=0.281433 h_delay=117 h-length=14443
2024-04-18 20:33:15,971 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_jr2_imp120.wav h_max=0.241577 h_delay=118 h-length=14931
2024-04-18 20:33:15,978 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_ofc_imp050.wav h_max=0.309967 h_delay=112 h-length=24932
2024-04-18 20:33:15,986 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_ofc_imp060.wav h_max=0.322449 h_delay=112 h-length=22848
2024-04-18 20:33:15,993 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_ofc_imp070.wav h_max=0.330994 h_delay=113 h-length=20294
2024-04-18 20:33:16,000 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_ofc_imp080.wav h_max=0.266022 h_delay=113 h-length=24835
2024-04-18 20:33:16,009 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_ofc_imp090.wav h_max=0.314880 h_delay=112 h-length=16844
2024-04-18 20:33:16,016 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_ofc_imp100.wav h_max=0.290649 h_delay=114 h-length=24809
2024-04-18 20:33:16,023 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_ofc_imp110.wav h_max=0.296448 h_delay=114 h-length=24876
2024-04-18 20:33:16,030 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_ofc_imp120.wav h_max=0.248016 h_delay=117 h-length=24873
2024-04-18 20:33:16,037 (pack-wav-rirs:41) INFO: Packing rir RWCP_type1_rir_cirline_ofc_imp130.wav h_max=0.243713 h_delay=117 h-length=24033
2024-04-18 20:33:16,039 (pack-wav-rirs:41) INFO: Packing rir RWCP_type2_rir_cirline_ane_imp050.wav h_max=0.414093 h_delay=100 h-length=1013
2024-04-18 20:33:16,043 (pack-wav-rirs:41) INFO: Packing rir RWCP_type2_rir_cirline_ane_imp070.wav h_max=0.436157 h_delay=95 h-length=893
2024-04-18 20:33:16,045 (pack-wav-rirs:41) INFO: Packing rir RWCP_type2_rir_cirline_ane_imp090.wav h_max=0.470062 h_delay=93 h-length=885
2024-04-18 20:33:16,047 (pack-wav-rirs:41) INFO: Packing rir RWCP_type2_rir_cirline_ane_imp110.wav h_max=0.427704 h_delay=96 h-length=1037
2024-04-18 20:33:16,049 (pack-wav-rirs:41) INFO: Packing rir RWCP_type2_rir_cirline_ane_imp130.wav h_max=0.324677 h_delay=102 h-length=931
2024-04-18 20:33:16,054 (pack-wav-rirs:41) INFO: Packing rir RWCP_type2_rir_cirline_e2a_imp050.wav h_max=0.330475 h_delay=100 h-length=9413
2024-04-18 20:33:16,059 (pack-wav-rirs:41) INFO: Packing rir RWCP_type2_rir_cirline_e2a_imp070.wav h_max=0.419067 h_delay=94 h-length=2980
