# Running on b08
# Started at Thu Apr 18 20:14:49 EDT 2024
# hyp_utils/conda_env.sh make-babble-noise-audio-files.py --output-audio-format flac --min-spks 3 --max-spks 10 --num-reuses 5 --write-time-durs data/musan_speech_babble/utt2dur --input data/musan_speech/wav.scp --output-path /home/mkhelfi1/hyperion/egs/adc24/exp/musan_speech_babble --output-script data/musan_speech_babble/wav.scp 
Python 3.6.13 :: Anaconda, Inc.
2024-04-18 20:17:40,565 (make-babble-noise-audio-files:85) INFO: writing file babble-00061
2024-04-18 20:17:43,265 (make-babble-noise-audio-files:85) INFO: writing file babble-00062
2024-04-18 20:17:45,511 (make-babble-noise-audio-files:85) INFO: writing file babble-00063
2024-04-18 20:17:48,501 (make-babble-noise-audio-files:85) INFO: writing file babble-00064
2024-04-18 20:17:49,433 (make-babble-noise-audio-files:85) INFO: writing file babble-00065
2024-04-18 20:17:50,896 (make-babble-noise-audio-files:85) INFO: writing file babble-00066
2024-04-18 20:17:52,011 (make-babble-noise-audio-files:85) INFO: writing file babble-00067
2024-04-18 20:17:53,846 (make-babble-noise-audio-files:85) INFO: writing file babble-00068
2024-04-18 20:17:55,818 (make-babble-noise-audio-files:85) INFO: writing file babble-00069
2024-04-18 20:17:58,144 (make-babble-noise-audio-files:85) INFO: writing file babble-00070
2024-04-18 20:18:00,740 (make-babble-noise-audio-files:85) INFO: writing file babble-00071
2024-04-18 20:18:03,460 (make-babble-noise-audio-files:85) INFO: writing file babble-00072
2024-04-18 20:18:04,436 (make-babble-noise-audio-files:85) INFO: writing file babble-00073
2024-04-18 20:18:05,737 (make-babble-noise-audio-files:85) INFO: writing file babble-00074
2024-04-18 20:18:07,145 (make-babble-noise-audio-files:85) INFO: writing file babble-00075
2024-04-18 20:18:08,994 (make-babble-noise-audio-files:85) INFO: writing file babble-00076
2024-04-18 20:18:11,358 (make-babble-noise-audio-files:85) INFO: writing file babble-00077
2024-04-18 20:18:13,719 (make-babble-noise-audio-files:85) INFO: writing file babble-00078
2024-04-18 20:18:15,913 (make-babble-noise-audio-files:85) INFO: writing file babble-00079
2024-04-18 20:18:19,044 (make-babble-noise-audio-files:85) INFO: writing file babble-00080
2024-04-18 20:18:20,210 (make-babble-noise-audio-files:85) INFO: writing file babble-00081
2024-04-18 20:18:21,425 (make-babble-noise-audio-files:85) INFO: writing file babble-00082
2024-04-18 20:18:22,830 (make-babble-noise-audio-files:85) INFO: writing file babble-00083
2024-04-18 20:18:24,606 (make-babble-noise-audio-files:85) INFO: writing file babble-00084
2024-04-18 20:18:26,352 (make-babble-noise-audio-files:85) INFO: writing file babble-00085
2024-04-18 20:18:28,564 (make-babble-noise-audio-files:85) INFO: writing file babble-00086
2024-04-18 20:18:30,854 (make-babble-noise-audio-files:85) INFO: writing file babble-00087
2024-04-18 20:18:33,734 (make-babble-noise-audio-files:85) INFO: writing file babble-00088
2024-04-18 20:18:34,637 (make-babble-noise-audio-files:85) INFO: writing file babble-00089
2024-04-18 20:18:35,988 (make-babble-noise-audio-files:85) INFO: writing file babble-00090
2024-04-18 20:18:37,859 (make-babble-noise-audio-files:85) INFO: writing file babble-00091
2024-04-18 20:18:39,191 (make-babble-noise-audio-files:85) INFO: writing file babble-00092
2024-04-18 20:18:41,159 (make-babble-noise-audio-files:85) INFO: writing file babble-00093
2024-04-18 20:18:43,478 (make-babble-noise-audio-files:85) INFO: writing file babble-00094
2024-04-18 20:18:45,593 (make-babble-noise-audio-files:85) INFO: writing file babble-00095
2024-04-18 20:18:47,928 (make-babble-noise-audio-files:85) INFO: writing file babble-00096
2024-04-18 20:18:48,895 (make-babble-noise-audio-files:85) INFO: writing file babble-00097
2024-04-18 20:18:50,097 (make-babble-noise-audio-files:85) INFO: writing file babble-00098
2024-04-18 20:18:51,616 (make-babble-noise-audio-files:85) INFO: writing file babble-00099
2024-04-18 20:18:53,809 (make-babble-noise-audio-files:85) INFO: writing file babble-00100
2024-04-18 20:18:55,851 (make-babble-noise-audio-files:85) INFO: writing file babble-00101
2024-04-18 20:18:58,426 (make-babble-noise-audio-files:85) INFO: writing file babble-00102
2024-04-18 20:19:00,952 (make-babble-noise-audio-files:85) INFO: writing file babble-00103
2024-04-18 20:19:03,379 (make-babble-noise-audio-files:85) INFO: writing file babble-00104
2024-04-18 20:19:04,499 (make-babble-noise-audio-files:85) INFO: writing file babble-00105
2024-04-18 20:19:05,727 (make-babble-noise-audio-files:85) INFO: writing file babble-00106
2024-04-18 20:19:07,143 (make-babble-noise-audio-files:85) INFO: writing file babble-00107
2024-04-18 20:19:08,491 (make-babble-noise-audio-files:85) INFO: writing file babble-00108
2024-04-18 20:19:10,039 (make-babble-noise-audio-files:85) INFO: writing file babble-00109
2024-04-18 20:19:11,975 (make-babble-noise-audio-files:85) INFO: writing file babble-00110
2024-04-18 20:19:14,149 (make-babble-noise-audio-files:85) INFO: writing file babble-00111
2024-04-18 20:19:17,225 (make-babble-noise-audio-files:85) INFO: writing file babble-00112
2024-04-18 20:19:18,424 (make-babble-noise-audio-files:85) INFO: writing file babble-00113
2024-04-18 20:19:19,631 (make-babble-noise-audio-files:85) INFO: writing file babble-00114
2024-04-18 20:19:20,768 (make-babble-noise-audio-files:85) INFO: writing file babble-00115
2024-04-18 20:19:22,282 (make-babble-noise-audio-files:85) INFO: writing file babble-00116
2024-04-18 20:19:23,940 (make-babble-noise-audio-files:85) INFO: writing file babble-00117
2024-04-18 20:19:25,817 (make-babble-noise-audio-files:85) INFO: writing file babble-00118
2024-04-18 20:19:27,956 (make-babble-noise-audio-files:85) INFO: writing file babble-00119
2024-04-18 20:19:30,164 (make-babble-noise-audio-files:85) INFO: writing file babble-00120
2024-04-18 20:19:32,811 (make-babble-noise-audio-files:85) INFO: writing file babble-00121
2024-04-18 20:19:34,084 (make-babble-noise-audio-files:85) INFO: writing file babble-00122
2024-04-18 20:19:35,491 (make-babble-noise-audio-files:85) INFO: writing file babble-00123
2024-04-18 20:19:36,712 (make-babble-noise-audio-files:85) INFO: writing file babble-00124
2024-04-18 20:19:38,290 (make-babble-noise-audio-files:85) INFO: writing file babble-00125
2024-04-18 20:19:40,603 (make-babble-noise-audio-files:85) INFO: writing file babble-00126
2024-04-18 20:19:42,852 (make-babble-noise-audio-files:85) INFO: writing file babble-00127
2024-04-18 20:19:44,850 (make-babble-noise-audio-files:85) INFO: writing file babble-00128
2024-04-18 20:19:47,052 (make-babble-noise-audio-files:85) INFO: writing file babble-00129
2024-04-18 20:19:47,914 (make-babble-noise-audio-files:85) INFO: writing file babble-00130
2024-04-18 20:19:48,970 (make-babble-noise-audio-files:85) INFO: writing file babble-00131
2024-04-18 20:19:49,964 (make-babble-noise-audio-files:85) INFO: writing file babble-00132
2024-04-18 20:19:51,331 (make-babble-noise-audio-files:85) INFO: writing file babble-00133
2024-04-18 20:19:53,511 (make-babble-noise-audio-files:85) INFO: writing file babble-00134
2024-04-18 20:19:55,909 (make-babble-noise-audio-files:85) INFO: writing file babble-00135
2024-04-18 20:19:58,510 (make-babble-noise-audio-files:85) INFO: writing file babble-00136
2024-04-18 20:20:01,279 (make-babble-noise-audio-files:85) INFO: writing file babble-00137
2024-04-18 20:20:02,314 (make-babble-noise-audio-files:85) INFO: writing file babble-00138
2024-04-18 20:20:03,275 (make-babble-noise-audio-files:85) INFO: writing file babble-00139
2024-04-18 20:20:04,563 (make-babble-noise-audio-files:85) INFO: writing file babble-00140
2024-04-18 20:20:05,954 (make-babble-noise-audio-files:85) INFO: writing file babble-00141
2024-04-18 20:20:07,660 (make-babble-noise-audio-files:85) INFO: writing file babble-00142
2024-04-18 20:20:09,573 (make-babble-noise-audio-files:85) INFO: writing file babble-00143
2024-04-18 20:20:11,597 (make-babble-noise-audio-files:85) INFO: writing file babble-00144
2024-04-18 20:20:14,344 (make-babble-noise-audio-files:85) INFO: writing file babble-00145
2024-04-18 20:20:16,089 (make-babble-noise-audio-files:85) INFO: writing file babble-00146
2024-04-18 20:20:17,098 (make-babble-noise-audio-files:85) INFO: writing file babble-00147
2024-04-18 20:20:18,805 (make-babble-noise-audio-files:85) INFO: writing file babble-00148
2024-04-18 20:20:20,253 (make-babble-noise-audio-files:85) INFO: writing file babble-00149
2024-04-18 20:20:21,851 (make-babble-noise-audio-files:85) INFO: writing file babble-00150
2024-04-18 20:20:23,564 (make-babble-noise-audio-files:85) INFO: writing file babble-00151
2024-04-18 20:20:25,712 (make-babble-noise-audio-files:85) INFO: writing file babble-00152
2024-04-18 20:20:28,637 (make-babble-noise-audio-files:85) INFO: writing file babble-00153
2024-04-18 20:20:30,015 (make-babble-noise-audio-files:85) INFO: writing file babble-00154
2024-04-18 20:20:30,985 (make-babble-noise-audio-files:85) INFO: writing file babble-00155
2024-04-18 20:20:32,281 (make-babble-noise-audio-files:85) INFO: writing file babble-00156
2024-04-18 20:20:34,084 (make-babble-noise-audio-files:85) INFO: writing file babble-00157
2024-04-18 20:20:35,830 (make-babble-noise-audio-files:85) INFO: writing file babble-00158
2024-04-18 20:20:37,857 (make-babble-noise-audio-files:85) INFO: writing file babble-00159
2024-04-18 20:20:39,666 (make-babble-noise-audio-files:85) INFO: writing file babble-00160
2024-04-18 20:20:42,044 (make-babble-noise-audio-files:85) INFO: writing file babble-00161
2024-04-18 20:20:42,842 (make-babble-noise-audio-files:85) INFO: writing file babble-00162
2024-04-18 20:20:43,947 (make-babble-noise-audio-files:85) INFO: writing file babble-00163
2024-04-18 20:20:45,382 (make-babble-noise-audio-files:85) INFO: writing file babble-00164
2024-04-18 20:20:46,876 (make-babble-noise-audio-files:85) INFO: writing file babble-00165
2024-04-18 20:20:49,069 (make-babble-noise-audio-files:85) INFO: writing file babble-00166
2024-04-18 20:20:51,124 (make-babble-noise-audio-files:85) INFO: writing file babble-00167
2024-04-18 20:20:53,259 (make-babble-noise-audio-files:85) INFO: writing file babble-00168
2024-04-18 20:20:56,093 (make-babble-noise-audio-files:85) INFO: writing file babble-00169
2024-04-18 20:20:57,241 (make-babble-noise-audio-files:85) INFO: writing file babble-00170
2024-04-18 20:20:58,217 (make-babble-noise-audio-files:85) INFO: writing file babble-00171
2024-04-18 20:20:59,295 (make-babble-noise-audio-files:85) INFO: writing file babble-00172
2024-04-18 20:21:00,555 (make-babble-noise-audio-files:85) INFO: writing file babble-00173
2024-04-18 20:21:02,464 (make-babble-noise-audio-files:85) INFO: writing file babble-00174
2024-04-18 20:21:04,318 (make-babble-noise-audio-files:85) INFO: writing file babble-00175
2024-04-18 20:21:06,472 (make-babble-noise-audio-files:85) INFO: writing file babble-00176
2024-04-18 20:21:08,483 (make-babble-noise-audio-files:85) INFO: writing file babble-00177
2024-04-18 20:21:11,036 (make-babble-noise-audio-files:85) INFO: writing file babble-00178
2024-04-18 20:21:11,890 (make-babble-noise-audio-files:85) INFO: writing file babble-00179
2024-04-18 20:21:12,968 (make-babble-noise-audio-files:85) INFO: writing file babble-00180
2024-04-18 20:21:14,286 (make-babble-noise-audio-files:85) INFO: writing file babble-00181
2024-04-18 20:21:15,731 (make-babble-noise-audio-files:85) INFO: writing file babble-00182
2024-04-18 20:21:17,242 (make-babble-noise-audio-files:85) INFO: writing file babble-00183
2024-04-18 20:21:19,082 (make-babble-noise-audio-files:85) INFO: writing file babble-00184
2024-04-18 20:21:21,320 (make-babble-noise-audio-files:85) INFO: writing file babble-00185
2024-04-18 20:21:23,499 (make-babble-noise-audio-files:85) INFO: writing file babble-00186
2024-04-18 20:21:24,563 (make-babble-noise-audio-files:85) INFO: writing file babble-00187
2024-04-18 20:21:25,688 (make-babble-noise-audio-files:85) INFO: writing file babble-00188
2024-04-18 20:21:27,255 (make-babble-noise-audio-files:85) INFO: writing file babble-00189
2024-04-18 20:21:28,695 (make-babble-noise-audio-files:85) INFO: writing file babble-00190
2024-04-18 20:21:31,032 (make-babble-noise-audio-files:85) INFO: writing file babble-00191
2024-04-18 20:21:33,758 (make-babble-noise-audio-files:85) INFO: writing file babble-00192
2024-04-18 20:21:36,213 (make-babble-noise-audio-files:85) INFO: writing file babble-00193
2024-04-18 20:21:38,244 (make-babble-noise-audio-files:85) INFO: writing file babble-00194
2024-04-18 20:21:39,166 (make-babble-noise-audio-files:85) INFO: writing file babble-00195
2024-04-18 20:21:40,393 (make-babble-noise-audio-files:85) INFO: writing file babble-00196
2024-04-18 20:21:41,760 (make-babble-noise-audio-files:85) INFO: writing file babble-00197
2024-04-18 20:21:43,160 (make-babble-noise-audio-files:85) INFO: writing file babble-00198
2024-04-18 20:21:44,644 (make-babble-noise-audio-files:85) INFO: writing file babble-00199
2024-04-18 20:21:46,436 (make-babble-noise-audio-files:85) INFO: writing file babble-00200
2024-04-18 20:21:48,673 (make-babble-noise-audio-files:85) INFO: writing file babble-00201
2024-04-18 20:21:51,080 (make-babble-noise-audio-files:85) INFO: writing file babble-00202
2024-04-18 20:21:52,182 (make-babble-noise-audio-files:85) INFO: writing file babble-00203
2024-04-18 20:21:53,341 (make-babble-noise-audio-files:85) INFO: writing file babble-00204
2024-04-18 20:21:54,628 (make-babble-noise-audio-files:85) INFO: writing file babble-00205
2024-04-18 20:21:56,103 (make-babble-noise-audio-files:85) INFO: writing file babble-00206
2024-04-18 20:21:58,205 (make-babble-noise-audio-files:85) INFO: writing file babble-00207
2024-04-18 20:21:59,985 (make-babble-noise-audio-files:85) INFO: writing file babble-00208
2024-04-18 20:22:02,028 (make-babble-noise-audio-files:85) INFO: writing file babble-00209
2024-04-18 20:22:04,450 (make-babble-noise-audio-files:85) INFO: writing file babble-00210
2024-04-18 20:22:05,389 (make-babble-noise-audio-files:85) INFO: writing file babble-00211
2024-04-18 20:22:06,812 (make-babble-noise-audio-files:85) INFO: writing file babble-00212
2024-04-18 20:22:08,015 (make-babble-noise-audio-files:85) INFO: writing file babble-00213
2024-04-18 20:22:09,484 (make-babble-noise-audio-files:85) INFO: writing file babble-00214
2024-04-18 20:22:11,462 (make-babble-noise-audio-files:85) INFO: writing file babble-00215
2024-04-18 20:22:13,610 (make-babble-noise-audio-files:85) INFO: writing file babble-00216
2024-04-18 20:22:16,050 (make-babble-noise-audio-files:85) INFO: writing file babble-00217
2024-04-18 20:22:18,288 (make-babble-noise-audio-files:85) INFO: writing file babble-00218
2024-04-18 20:22:19,352 (make-babble-noise-audio-files:85) INFO: writing file babble-00219
2024-04-18 20:22:20,248 (make-babble-noise-audio-files:85) INFO: writing file babble-00220
2024-04-18 20:22:21,969 (make-babble-noise-audio-files:85) INFO: writing file babble-00221
2024-04-18 20:22:23,834 (make-babble-noise-audio-files:85) INFO: writing file babble-00222
2024-04-18 20:22:25,720 (make-babble-noise-audio-files:85) INFO: writing file babble-00223
2024-04-18 20:22:27,509 (make-babble-noise-audio-files:85) INFO: writing file babble-00224
2024-04-18 20:22:29,473 (make-babble-noise-audio-files:85) INFO: writing file babble-00225
2024-04-18 20:22:31,807 (make-babble-noise-audio-files:85) INFO: writing file babble-00226
2024-04-18 20:22:32,630 (make-babble-noise-audio-files:85) INFO: writing file babble-00227
2024-04-18 20:22:33,698 (make-babble-noise-audio-files:85) INFO: writing file babble-00228
2024-04-18 20:22:35,026 (make-babble-noise-audio-files:85) INFO: writing file babble-00229
2024-04-18 20:22:36,450 (make-babble-noise-audio-files:85) INFO: writing file babble-00230
2024-04-18 20:22:37,974 (make-babble-noise-audio-files:85) INFO: writing file babble-00231
2024-04-18 20:22:39,683 (make-babble-noise-audio-files:85) INFO: writing file babble-00232
2024-04-18 20:22:41,953 (make-babble-noise-audio-files:85) INFO: writing file babble-00233
2024-04-18 20:22:44,254 (make-babble-noise-audio-files:85) INFO: writing file babble-00234
2024-04-18 20:22:46,569 (make-babble-noise-audio-files:85) INFO: writing file babble-00235
2024-04-18 20:22:47,541 (make-babble-noise-audio-files:85) INFO: writing file babble-00236
2024-04-18 20:22:48,566 (make-babble-noise-audio-files:85) INFO: writing file babble-00237
2024-04-18 20:22:49,819 (make-babble-noise-audio-files:85) INFO: writing file babble-00238
2024-04-18 20:22:51,358 (make-babble-noise-audio-files:85) INFO: writing file babble-00239
2024-04-18 20:22:53,218 (make-babble-noise-audio-files:85) INFO: writing file babble-00240
2024-04-18 20:22:55,033 (make-babble-noise-audio-files:85) INFO: writing file babble-00241
2024-04-18 20:22:57,032 (make-babble-noise-audio-files:85) INFO: writing file babble-00242
2024-04-18 20:22:59,826 (make-babble-noise-audio-files:85) INFO: writing file babble-00243
2024-04-18 20:23:00,834 (make-babble-noise-audio-files:85) INFO: writing file babble-00244
2024-04-18 20:23:01,895 (make-babble-noise-audio-files:85) INFO: writing file babble-00245
2024-04-18 20:23:03,294 (make-babble-noise-audio-files:85) INFO: writing file babble-00246
2024-04-18 20:23:04,799 (make-babble-noise-audio-files:85) INFO: writing file babble-00247
2024-04-18 20:23:06,732 (make-babble-noise-audio-files:85) INFO: writing file babble-00248
2024-04-18 20:23:08,715 (make-babble-noise-audio-files:85) INFO: writing file babble-00249
2024-04-18 20:23:11,238 (make-babble-noise-audio-files:85) INFO: writing file babble-00250
2024-04-18 20:23:13,568 (make-babble-noise-audio-files:85) INFO: writing file babble-00251
2024-04-18 20:23:14,595 (make-babble-noise-audio-files:85) INFO: writing file babble-00252
2024-04-18 20:23:15,651 (make-babble-noise-audio-files:85) INFO: writing file babble-00253
2024-04-18 20:23:16,997 (make-babble-noise-audio-files:85) INFO: writing file babble-00254
2024-04-18 20:23:18,609 (make-babble-noise-audio-files:85) INFO: writing file babble-00255
2024-04-18 20:23:20,109 (make-babble-noise-audio-files:85) INFO: writing file babble-00256
2024-04-18 20:23:21,804 (make-babble-noise-audio-files:85) INFO: writing file babble-00257
2024-04-18 20:23:23,818 (make-babble-noise-audio-files:85) INFO: writing file babble-00258
2024-04-18 20:23:26,382 (make-babble-noise-audio-files:85) INFO: writing file babble-00259
2024-04-18 20:23:27,467 (make-babble-noise-audio-files:85) INFO: writing file babble-00260
2024-04-18 20:23:29,038 (make-babble-noise-audio-files:85) INFO: writing file babble-00261
2024-04-18 20:23:30,709 (make-babble-noise-audio-files:85) INFO: writing file babble-00262
2024-04-18 20:23:32,170 (make-babble-noise-audio-files:85) INFO: writing file babble-00263
2024-04-18 20:23:33,606 (make-babble-noise-audio-files:85) INFO: writing file babble-00264
2024-04-18 20:23:35,794 (make-babble-noise-audio-files:85) INFO: writing file babble-00265
2024-04-18 20:23:38,029 (make-babble-noise-audio-files:85) INFO: writing file babble-00266
2024-04-18 20:23:41,023 (make-babble-noise-audio-files:85) INFO: writing file babble-00267
2024-04-18 20:23:42,141 (make-babble-noise-audio-files:85) INFO: writing file babble-00268
2024-04-18 20:23:43,121 (make-babble-noise-audio-files:85) INFO: writing file babble-00269
2024-04-18 20:23:44,314 (make-babble-noise-audio-files:85) INFO: writing file babble-00270
2024-04-18 20:23:45,776 (make-babble-noise-audio-files:85) INFO: writing file babble-00271
2024-04-18 20:23:47,422 (make-babble-noise-audio-files:85) INFO: writing file babble-00272
2024-04-18 20:23:49,303 (make-babble-noise-audio-files:85) INFO: writing file babble-00273
2024-04-18 20:23:51,373 (make-babble-noise-audio-files:85) INFO: writing file babble-00274
2024-04-18 20:23:54,051 (make-babble-noise-audio-files:85) INFO: writing file babble-00275
2024-04-18 20:23:55,326 (make-babble-noise-audio-files:85) INFO: writing file babble-00276
2024-04-18 20:23:56,516 (make-babble-noise-audio-files:85) INFO: writing file babble-00277
2024-04-18 20:23:57,811 (make-babble-noise-audio-files:85) INFO: writing file babble-00278
2024-04-18 20:23:59,522 (make-babble-noise-audio-files:85) INFO: writing file babble-00279
2024-04-18 20:24:01,398 (make-babble-noise-audio-files:85) INFO: writing file babble-00280
2024-04-18 20:24:03,568 (make-babble-noise-audio-files:85) INFO: writing file babble-00281
2024-04-18 20:24:06,185 (make-babble-noise-audio-files:85) INFO: writing file babble-00282
2024-04-18 20:24:08,758 (make-babble-noise-audio-files:85) INFO: writing file babble-00283
2024-04-18 20:24:09,870 (make-babble-noise-audio-files:85) INFO: writing file babble-00284
2024-04-18 20:24:10,205 (make-babble-noise-audio-files:98) INFO: writing time durations to data/musan_speech_babble/utt2dur
2024-04-18 20:24:10,212 (make-babble-noise-audio-files:102) INFO: finished making babble files, elapsed-time=557.668660
# Accounting: time=561 threads=1
# Finished at Thu Apr 18 20:24:10 EDT 2024 with status 0
