# Running on b15
# Started at Thu Apr 18 20:13:31 EDT 2024
# hyp_utils/conda_env.sh preprocess-audio-files.py --output-audio-format flac --remove-dc-offset --write-time-durs /home/mkhelfi1/hyperion/egs/adc24/exp/musan_music_proc_audio/utt2dur.musan_music.8 --part-idx 8 --num-parts 10 --input data/musan_music/wav.scp --output-path /home/mkhelfi1/hyperion/egs/adc24/exp/musan_music_proc_audio --output-script /home/mkhelfi1/hyperion/egs/adc24/exp/musan_music_proc_audio/wav.musan_music.8.scp 
Python 3.6.13 :: Anaconda, Inc.
2024-04-18 20:14:15,910 (preprocess-audio-files:94) INFO: utt m detected 365.897000/365.897000 secs (100.00 %) speech 
2024-04-18 20:14:16,170 (preprocess-audio-files:126) INFO: Packed audio music-jamendo-0205 length=365.897 secs elapsed-time=1115.96 ms. read-time=856.68 ms. write-time=259.28 ms. real-time-factor=327.88x-range=[-32760.417860-32406.593340]
2024-04-18 20:14:16,627 (preprocess-audio-files:74) INFO: Processing audio music-jamendo-0206
2024-04-18 20:14:16,628 (preprocess-audio-files:94) INFO: utt m detected 148.062000/148.062000 secs (100.00 %) speech 
2024-04-18 20:14:16,733 (preprocess-audio-files:126) INFO: Packed audio music-jamendo-0206 length=148.062 secs elapsed-time=563.18 ms. read-time=457.79 ms. write-time=105.38 ms. real-time-factor=262.90x-range=[-32760.101985-32514.905919]
2024-04-18 20:14:17,493 (preprocess-audio-files:74) INFO: Processing audio music-jamendo-0207
2024-04-18 20:14:17,494 (preprocess-audio-files:94) INFO: utt m detected 309.995000/309.995000 secs (100.00 %) speech 
2024-04-18 20:14:17,729 (preprocess-audio-files:126) INFO: Packed audio music-jamendo-0207 length=309.995 secs elapsed-time=995.86 ms. read-time=760.36 ms. write-time=235.50 ms. real-time-factor=311.28x-range=[-32778.305143-32164.712893]
2024-04-18 20:14:18,415 (preprocess-audio-files:74) INFO: Processing audio music-jamendo-0208
2024-04-18 20:14:18,416 (preprocess-audio-files:94) INFO: utt m detected 357.642000/357.642000 secs (100.00 %) speech 
2024-04-18 20:14:18,694 (preprocess-audio-files:126) INFO: Packed audio music-jamendo-0208 length=357.642 secs elapsed-time=964.64 ms. read-time=686.32 ms. write-time=278.32 ms. real-time-factor=370.75x-range=[-32787.581967-32119.437168]
2024-04-18 20:14:19,164 (preprocess-audio-files:74) INFO: Processing audio music-jamendo-0209
2024-04-18 20:14:19,164 (preprocess-audio-files:94) INFO: utt m detected 229.929000/229.929000 secs (100.00 %) speech 
2024-04-18 20:14:19,345 (preprocess-audio-files:126) INFO: Packed audio music-jamendo-0209 length=229.929 secs elapsed-time=650.67 ms. read-time=469.78 ms. write-time=180.88 ms. real-time-factor=353.37x-range=[-32466.481598-32769.527496]
2024-04-18 20:14:19,777 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0000
2024-04-18 20:14:19,777 (preprocess-audio-files:94) INFO: utt m detected 171.984000/171.984000 secs (100.00 %) speech 
2024-04-18 20:14:19,931 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0000 length=171.984 secs elapsed-time=586.11 ms. read-time=432.10 ms. write-time=154.01 ms. real-time-factor=293.43x-range=[-32197.771855-32766.245540]
2024-04-18 20:14:20,509 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0001
2024-04-18 20:14:20,510 (preprocess-audio-files:94) INFO: utt m detected 307.644063/307.644063 secs (100.00 %) speech 
2024-04-18 20:14:20,698 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0001 length=307.644 secs elapsed-time=766.54 ms. read-time=577.82 ms. write-time=188.72 ms. real-time-factor=401.34x-range=[-32766.444102-30014.639913]
2024-04-18 20:14:21,472 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0002
2024-04-18 20:14:21,472 (preprocess-audio-files:94) INFO: utt m detected 150.883250/150.883250 secs (100.00 %) speech 
2024-04-18 20:14:21,606 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0002 length=150.883 secs elapsed-time=907.34 ms. read-time=773.52 ms. write-time=133.82 ms. real-time-factor=166.29x-range=[-32792.434448-31170.613495]
2024-04-18 20:14:21,762 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0003
2024-04-18 20:14:21,762 (preprocess-audio-files:94) INFO: utt m detected 46.315125/46.315125 secs (100.00 %) speech 
2024-04-18 20:14:21,823 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0003 length=46.315 secs elapsed-time=216.83 ms. read-time=155.68 ms. write-time=61.16 ms. real-time-factor=213.60x-range=[-32119.152899-32765.866907]
2024-04-18 20:14:22,320 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0004
2024-04-18 20:14:22,321 (preprocess-audio-files:94) INFO: utt m detected 216.816000/216.816000 secs (100.00 %) speech 
2024-04-18 20:14:22,492 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0004 length=216.816 secs elapsed-time=668.54 ms. read-time=497.33 ms. write-time=171.21 ms. real-time-factor=324.31x-range=[-32765.969522-29799.121085]
2024-04-18 20:14:22,955 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0005
2024-04-18 20:14:22,956 (preprocess-audio-files:94) INFO: utt m detected 255.268563/255.268563 secs (100.00 %) speech 
2024-04-18 20:14:23,172 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0005 length=255.269 secs elapsed-time=680.11 ms. read-time=463.57 ms. write-time=216.54 ms. real-time-factor=375.34x-range=[-31543.036269-32766.001115]
2024-04-18 20:14:24,015 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0006
2024-04-18 20:14:24,016 (preprocess-audio-files:94) INFO: utt m detected 228.388563/228.388563 secs (100.00 %) speech 
2024-04-18 20:14:24,160 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0006 length=228.389 secs elapsed-time=987.68 ms. read-time=843.02 ms. write-time=144.66 ms. real-time-factor=231.24x-range=[-32765.987847-32328.025580]
2024-04-18 20:14:24,330 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0007
2024-04-18 20:14:24,330 (preprocess-audio-files:94) INFO: utt m detected 106.135500/106.135500 secs (100.00 %) speech 
2024-04-18 20:14:24,419 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0007 length=106.135 secs elapsed-time=258.61 ms. read-time=169.71 ms. write-time=88.89 ms. real-time-factor=410.41x-range=[-31272.987121-32766.058503]
2024-04-18 20:14:24,790 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0008
2024-04-18 20:14:24,790 (preprocess-audio-files:94) INFO: utt m detected 169.090625/169.090625 secs (100.00 %) speech 
2024-04-18 20:14:24,929 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0008 length=169.091 secs elapsed-time=509.07 ms. read-time=370.72 ms. write-time=138.35 ms. real-time-factor=332.16x-range=[-32765.990514-32511.017329]
2024-04-18 20:14:25,181 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0009
2024-04-18 20:14:25,182 (preprocess-audio-files:94) INFO: utt m detected 161.520000/161.520000 secs (100.00 %) speech 
2024-04-18 20:14:25,318 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0009 length=161.520 secs elapsed-time=388.83 ms. read-time=252.99 ms. write-time=135.84 ms. real-time-factor=415.40x-range=[-32763.042584-32302.971698]
2024-04-18 20:14:25,420 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0010
2024-04-18 20:14:25,420 (preprocess-audio-files:94) INFO: utt m detected 52.320000/52.320000 secs (100.00 %) speech 
2024-04-18 20:14:25,469 (preprocess-audio-files:126) INFO: Packed audio music-rfm-0010 length=52.320 secs elapsed-time=151.36 ms. read-time=102.16 ms. write-time=49.20 ms. real-time-factor=345.67x-range=[-32765.879583-30412.192316]
2024-04-18 20:14:25,667 (preprocess-audio-files:74) INFO: Processing audio music-rfm-0011
